id_0,id,atm_group,address,address_rus,lat,long,target,federal_district,region_with_type,area_with_type,city_with_type,city_area,city_district_with_type,capital_marker,settlement_with_type,street_with_type,house,nearest_metro_distance,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,locality_area,locality_population
4416,5603.0,5478.0,"D. 13, UL. POGRANICHNAYA  PETROPAVLOVS","Пограничная улица, 11, Светогорское городское поселение, Выборгский район, Ленинградская область, Россия",61.077044,28.937304,0.0165037136306651,,,,,,,,,,,,,,,,,,,,,,
3144,5604.0,5478.0,"D. 35A, UL. HALTURINA     KEMEROVO G  ","улица Халтурина, 35А, Кемерово, Россия, 650068",55.410136,86.053915,-0.0517609430925202,Сибирский,Кемеровская область - Кузбасс,,г Кемерово,,,2.0,,ул Халтурина,35А,,,,,,,,,,,322.595653,556382.0
3145,5605.0,5478.0,"D. 35, UL. KRASNOGVARDEIS KOMSOMOLSK-N","улица Ленина, 35, Комсомольск, Ивановская область, Россия, 155150",57.026684,40.369328,0.0616072329852905,Центральный,Ивановская обл,Комсомольский р-н,г Комсомольск,,,1.0,,ул Ленина,35,,,,,,,,,,,8.477198,8023.0
3146,5606.0,5478.0,"D. 15, UL. BUL'VARNAYA    TAGANROG G  ","Большая Бульварная улица, 15, Таганрог, Ростовская область, Россия, 347913",47.245635,38.891644,-0.0420238734126259,Южный,Ростовская обл,,г Таганрог,,,0.0,,ул Большая Бульварная,15,,,,,,,,,,,85.530595,248643.0
1890,5607.0,5478.0,"D. 14, UL. KOSMONAVTOV    GUBKIN G    ","улица Космонавтов, 14, Губкин, Белгородская область, Россия, 309183",51.279594,37.504349,-0.010128123179581,Центральный,Белгородская обл,,г Губкин,,,1.0,,ул Космонавтов,14,,,,,,,,,,,62.64241,86229.0
1891,5608.0,5478.0,"D. 74, UL. 30 LET POBEDY  SURGUT G    ","улица 30 лет Победы, 74, Сургут, Ханты-Мансийский автономный округ, Россия, 628406",61.257552,73.456939,-0.0882987224925226,Уральский,Ханты-Мансийский Автономный округ - Югра,,г Сургут,,,0.0,,ул 30 лет Победы,74,,,,,,,,,,,196.885056,360590.0
643,5609.0,5478.0,"D. 50, UL. CHEHOVA        BLAGOVESHCHE","улица Чехова, 50, Благовещенск, Амурская область, Россия, 675005",50.273424,127.559863,-0.0118955527684693,Дальневосточный,Амурская обл,,г Благовещенск,,,2.0,,ул Чехова,50,,,,,,,,,,,315.162399,226385.0
644,5610.0,5478.0,"D. 4, UL. NOVAYA          TYNDA G     ","Новая улица, 4, Тында, Амурская область, Россия, 676285",55.161851,124.763021,-0.0423239750378544,Дальневосточный,Амурская обл,,г Тында,,,0.0,,ул Новая,4,,,,,,,,,,,51.699871,33177.0
5662,5611.0,5478.0,"D. 28, UL. DZERZHINSKOGO  MAGADAN G   ","улица Дзержинского, 28, Магадан, Россия, 685000",59.565347,150.795489,-0.0613074852296763,Дальневосточный,Магаданская обл,,г Магадан,,,2.0,,ул Дзержинского,28,,,,,,,,,,,302.84388,92052.0
5663,5613.0,5478.0,"D. 16, MKR. UZHNYI        ISKITIM G   ","микрорайон Южный, 16, Искитим, Новосибирская область, Россия",54.613536,83.276369,-0.0263478836051345,Сибирский,Новосибирская обл,,г Искитим,,,0.0,,Южный мкр,16,,,,,,,,,,,61.623371,56033.0
5664,5615.0,5478.0,"D. 21 V, UL. NOVOSELOV    RYAZAN G    ","улица Новосёлов, 21, район Дашково-Песочня, Октябрьский административный округ, Рязань, Россия, 390037",54.610814,39.80206,-0.0356352652064439,Центральный,Рязанская обл,,г Рязань,,,2.0,,ул Новоселов,21,,,,,,,,,,,223.833602,539290.0
4417,5620.0,5478.0,"D. 179, PR-KT LENINA      RYBINSK G   ","проспект Ленина, 179, Рыбинск, Ярославская область, Россия, 152907",58.056041,38.797941,-0.0349310508461501,Центральный,Ярославская обл,Рыбинский р-н,г Рыбинск,,,1.0,,пр-кт Ленина,156а,,,,,,,,,,,99.494521,184635.0
645,5621.0,5478.0,"D. 79, PR-KT CIOLKOVSKOGO DZERZHINSK G","проспект Циолковского, 79, Дзержинск, Нижегородская область, Россия, 606031",56.225938,43.396848,-0.0669667167708575,Приволжский,Нижегородская обл,,г Дзержинск,,,0.0,,пр-кт Циолковского,79,,,,,,,,,,,35.941394,229000.0
646,5622.0,5478.0,"D. 79, PR-KT CIOLKOVSKOGO DZERZHINSK G","проспект Циолковского, 79, Дзержинск, Нижегородская область, Россия, 606031",56.225938,43.396848,-0.021860665708724,Приволжский,Нижегородская обл,,г Дзержинск,,,0.0,,пр-кт Циолковского,79,,,,,,,,,,,35.941394,229000.0
647,5623.0,5478.0,"D. 79, PR-KT CIOLKOVSKOGO DZERZHINSK G","проспект Циолковского, 79, Дзержинск, Нижегородская область, Россия, 606031",56.225938,43.396848,-0.0256720950659099,Приволжский,Нижегородская обл,,г Дзержинск,,,0.0,,пр-кт Циолковского,79,,,,,,,,,,,35.941394,229000.0
3147,5627.0,5478.0,"D. 47, UL. KARLA MARKSA   ZELENODOLSK ","улица Карла Маркса, 47, Зеленодольск, Республика Татарстан, Россия",55.850666,48.50024,-0.0056143488672515,Приволжский,Респ Татарстан,Зеленодольский р-н,г Зеленодольск,,,1.0,,ул Карла Маркса,,,,,,,,,,,,38.745434,100039.0
3148,5628.0,5478.0,"D. 47, UL. KARLA MARKSA   ZELENODOLSK ","улица Карла Маркса, 47, Зеленодольск, Республика Татарстан, Россия",55.850666,48.50024,-0.0310286906207344,Приволжский,Респ Татарстан,Зеленодольский р-н,г Зеленодольск,,,1.0,,ул Карла Маркса,,,,,,,,,,,,38.745434,100039.0
648,5629.0,5478.0,"D. 2, UL. CHAIKOVSKOGO    GUBKIN G    ","улица Чайковского, 2, Губкин, Белгородская область, Россия, 309186",51.283503,37.543354,0.0241108421614396,Центральный,Белгородская обл,,г Губкин,,,1.0,,ул Чайковского,2,,,,,,,,,,,62.64241,86229.0
4418,5632.0,5478.0,"D. 10A, UL. KRUPSKOI      SERPUKHOV G ","улица Крупской, 10А, Серпухов, Московская область, Россия, 142203",54.922938,37.429402,-0.0010406976284866,Центральный,Московская обл,,г Серпухов,,,0.0,,ул Крупской,10а,,,,,,,,,,,32.231235,126273.0
4419,5633.0,5478.0,"D. 10A, UL. KRUPSKOI      SERPUKHOV G ","улица Крупской, 10А, Серпухов, Московская область, Россия, 142203",54.922938,37.429402,0.0242741696659446,Центральный,Московская обл,,г Серпухов,,,0.0,,ул Крупской,10а,,,,,,,,,,,32.231235,126273.0
5665,5634.0,5478.0,"D. 6A, UL. DOROZHNAYA     NAGORNYY P  ","Дорожная улица, 6, село Нагорное, Бахчисарайский район, Республика Крым, Россия",44.5798076,33.9917952,-0.0389478112681768,Южный,Респ Крым,Бахчисарайский р-н,,,,0.0,с Нагорное,ул Дорожная,6,,,,,,,,,,,41699.73136,1912622.0
5666,5635.0,5478.0,STROENIE 1                KRASNYY BOR ,"посёлок Красный Бор, с1, Ярославский район, Ярославская область, Россия",57.640122,39.966065,0.0357086409636766,,,,,,,,,,,,,,,,,,,,,,
4420,5636.0,5478.0,"D. 14/2, UL. TUHACHEVSKOG STAVROPOL G ","улица Тухачевского, 14/2, Ставрополь, Россия, 355040",45.012427,41.918427,-0.0388069641078672,Северо-Кавказский,Ставропольский край,,г Ставрополь,,,2.0,,ул Тухачевского,14/2,,,,,,,,,,,131.636416,450680.0
5667,5637.0,5478.0,"D. 14/1, UL. KLUCH-KAMYSH NOVOSIBIRSK ","14-й квартал, к1, микрорайон Люберецкие Поля, район Некрасовка, Юго-Восточный административный округ, Москва, Россия",55.699629,37.941774,-0.0150419139448355,Центральный,г Москва,,г Москва,Юго-восточный,р-н Некрасовка,0.0,,ул Вертолётчиков,2А,,,,,,,,,,,2562.617022,12678079.0
4421,5638.0,5478.0,"D. 139, UL. MEL'NIKAITE   TYUMEN G    ","улица Мельникайте, 139, Тюмень, Россия, 625007",57.115407,65.545422,-0.0394590559613304,Уральский,Тюменская обл,,г Тюмень,,,2.0,,ул Мельникайте,139,,,,,,,,,,,472.867907,807271.0
4422,5639.0,5478.0,"D. 123, UL. KRASNOARMEISK BLAGOVESHCHE","Архангельская обл, Вельский р-н, с Благовещенское, ул Красноармейская, д 123",61.4584595,42.556372,-0.041571641169896,Северо-Западный,Архангельская обл,Вельский р-н,,,,0.0,с Благовещенское,ул Красноармейская,123,,,,,,,,,,,1.399849,1086.0
3149,5640.0,5478.0,"D. 12, UL. GAGARINA       NAKHODKA G  ","улица Гагарина, 12, Находка, Приморский край, Россия",42.791925,132.864612,-0.0625050980089306,Дальневосточный,Приморский край,,г Находка,,,0.0,,ул Гагарина,12,,,,,,,,,,,124.832401,145159.0
5668,5641.0,5478.0,"D. 1, UL. ANDREEVSKAYA    SPASSK-DALNI","Андреевская улица, 1, Спасск-Дальний, Приморский край, Россия, 692245",44.604739,132.824278,0.0970101541186737,Дальневосточный,Приморский край,,г Спасск-Дальний,,,0.0,,ул Андреевская,1,,,,,,,,,,,44.324431,39765.0
649,5643.0,5478.0,"D. 37A, SH. OKRUZHNOE     ELABUGA G   ","Окружное шоссе, 37А, Елабуга, муниципальное образование город Елабуга, Республика Татарстан, Россия, 423606",55.777089,52.009535,-0.0858742717258312,Приволжский,Респ Татарстан,Елабужский р-н,г Елабуга,,,1.0,,Окружное шоссе,37А,,,,,,,,,,,41.123374,73962.0
3150,5645.0,5478.0,"D. 40, PR-KT MOSKOVSKII   CHEBOXARY G ","Московский проспект, 40, Чебоксары, Чувашская Республика, Россия, 428015",56.143559,47.204447,-0.0906509126730932,Приволжский,Чувашская республика - Чувашия,,г Чебоксары,,,2.0,,Московский пр-кт,40,,,,,,,,,,,110.737463,497618.0
3151,5646.0,5478.0,"D. 40, PR-KT MOSKOVSKII   CHEBOXARY G ","Московский проспект, 40, Чебоксары, Чувашская Республика, Россия, 428015",56.143559,47.204447,-0.0446259972002875,Приволжский,Чувашская республика - Чувашия,,г Чебоксары,,,2.0,,Московский пр-кт,40,,,,,,,,,,,110.737463,497618.0
4423,5649.0,5478.0,"D. 16, PR-KT GAGARINA     PROKOPYEVSK ","проспект Гагарина, 16, Прокопьевск, Кемеровская область, Россия, 653033",53.872284,86.655166,-0.0615090685318817,Сибирский,Кемеровская область - Кузбасс,,г Прокопьевск,,,0.0,,пр-кт Гагарина,16,,,,,,,,,,,227.363958,190334.0
4424,5650.0,5478.0,"D. 16, PR-KT GAGARINA     PROKOPYEVSK ","проспект Гагарина, 16, Прокопьевск, Кемеровская область, Россия, 653033",53.872284,86.655166,-0.104013459424707,Сибирский,Кемеровская область - Кузбасс,,г Прокопьевск,,,0.0,,пр-кт Гагарина,16,,,,,,,,,,,227.363958,190334.0
1892,5651.0,5478.0,"D. 359, UL. LENINA        STAVROPOL G ","улица Ленина, 359, Ставрополь, Россия, 355003",45.037394,41.942996,-0.015850239353091,Северо-Кавказский,Ставропольский край,,г Ставрополь,,,2.0,,ул Ленина,359,,,,,,,,,,,131.636416,450680.0
1893,5652.0,5478.0,"D. 359, UL. LENINA        STAVROPOL G ","улица Ленина, 359, Ставрополь, Россия, 355003",45.037394,41.942996,0.0112871587688649,Северо-Кавказский,Ставропольский край,,г Ставрополь,,,2.0,,ул Ленина,359,,,,,,,,,,,131.636416,450680.0
1894,5653.0,5478.0,"D. 359, UL. LENINA        STAVROPOL G ","улица Ленина, 359, Ставрополь, Россия, 355003",45.037394,41.942996,-0.0027392520855474,Северо-Кавказский,Ставропольский край,,г Ставрополь,,,2.0,,ул Ленина,359,,,,,,,,,,,131.636416,450680.0
1895,5654.0,5478.0,"D. 359, UL. LENINA        STAVROPOL G ","улица Ленина, 359, Ставрополь, Россия, 355003",45.037394,41.942996,0.0071429898609604,Северо-Кавказский,Ставропольский край,,г Ставрополь,,,2.0,,ул Ленина,359,,,,,,,,,,,131.636416,450680.0
3152,5655.0,5478.0,"D. 46, UL. MUSY DZHALILYA BUGULMA G   ","улица Мусы Джалиля, 46, Бугульма, Республика Татарстан, Россия, 423236",54.532249,52.791187,-0.105384251893311,Приволжский,Респ Татарстан,Бугульминский р-н,г Бугульма,,,1.0,,ул Мусы Джалиля,46,,,,,,,,,,,37.171361,82488.0
4425,5657.0,5478.0,"D. 80, UL. SOVETSKAYA     SYZRAN G    ","Советская улица, 80, Сызрань, Самарская область, Россия, 446001",53.153558,48.470443,0.0038102035439327,Приволжский,Самарская обл,,г Сызрань,,,0.0,,ул Советская,80,,,,,,,,,,,147.248523,167160.0
4426,5658.0,5478.0,"D. 80, UL. SOVETSKAYA     SYZRAN G    ","Советская улица, 80, Сызрань, Самарская область, Россия, 446001",53.153558,48.470443,-0.0009192125361175,Приволжский,Самарская обл,,г Сызрань,,,0.0,,ул Советская,80,,,,,,,,,,,147.248523,167160.0
4427,5659.0,5478.0,"D. 80, UL. SOVETSKAYA     SYZRAN G    ","Советская улица, 80, Сызрань, Самарская область, Россия, 446001",53.153558,48.470443,0.0090552863137776,Приволжский,Самарская обл,,г Сызрань,,,0.0,,ул Советская,80,,,,,,,,,,,147.248523,167160.0
4428,5660.0,5478.0,"D. 80, UL. SOVETSKAYA     SYZRAN G    ","Советская улица, 80, Сызрань, Самарская область, Россия, 446001",53.153558,48.470443,-0.0179243440785175,Приволжский,Самарская обл,,г Сызрань,,,0.0,,ул Советская,80,,,,,,,,,,,147.248523,167160.0
650,5664.0,5478.0,"D. 16, B-R STROITELEI     KEMEROVO G  ","бульвар Строителей, 16, Кемерово, Россия, 650065",55.350607,86.162198,-0.0515103039926504,Сибирский,Кемеровская область - Кузбасс,,г Кемерово,,,2.0,,б-р Строителей,16,,,,,,,,,,,322.595653,556382.0
651,5665.0,5478.0,"D. 16, B-R STROITELEI     KEMEROVO G  ","бульвар Строителей, 16, Кемерово, Россия, 650065",55.350607,86.162198,-0.0070440417366664,Сибирский,Кемеровская область - Кузбасс,,г Кемерово,,,2.0,,б-р Строителей,16,,,,,,,,,,,322.595653,556382.0
652,5666.0,5478.0,"D. 16, B-R STROITELEI     KEMEROVO G  ","бульвар Строителей, 16, Кемерово, Россия, 650065",55.350607,86.162198,-0.0202636303962121,Сибирский,Кемеровская область - Кузбасс,,г Кемерово,,,2.0,,б-р Строителей,16,,,,,,,,,,,322.595653,556382.0
653,5667.0,5478.0,"D. 16, B-R STROITELEI     KEMEROVO G  ","бульвар Строителей, 16, Кемерово, Россия, 650065",55.350607,86.162198,0.00530227995367,Сибирский,Кемеровская область - Кузбасс,,г Кемерово,,,2.0,,б-р Строителей,16,,,,,,,,,,,322.595653,556382.0
3153,5668.0,5478.0,"D. 14, UL. SOVETSKAYA     KISELEVSK G ","Советская улица, 14, Киселёвск, Кемеровская область, Россия, 652700",54.002691,86.641737,-0.0732485847498727,Сибирский,Кемеровская область - Кузбасс,,г Киселевск,,,0.0,,ул Советская,14,,,,,,,,,,,187.288491,86573.0
3154,5669.0,5478.0,"D. 14, UL. SOVETSKAYA     KISELEVSK G ","Советская улица, 14, Киселёвск, Кемеровская область, Россия, 652700",54.002691,86.641737,-0.0947209306858067,Сибирский,Кемеровская область - Кузбасс,,г Киселевск,,,0.0,,ул Советская,14,,,,,,,,,,,187.288491,86573.0
3155,5670.0,5478.0,"D. 14, UL. SOVETSKAYA     KISELEVSK G ","Советская улица, 14, Киселёвск, Кемеровская область, Россия, 652700",54.002691,86.641737,-0.0857009251842018,Сибирский,Кемеровская область - Кузбасс,,г Киселевск,,,0.0,,ул Советская,14,,,,,,,,,,,187.288491,86573.0
1896,5671.0,5478.0,"D. 21/1, UL. VATUTINA     NOVOSIBIRSK ","улица Ватутина, 21/1, Новосибирск, Россия, 630073",54.984873,82.894064,0.0109868067181148,Сибирский,Новосибирская обл,,г Новосибирск,,,2.0,,ул Ватутина,21/1,0.2,Площадь Маркса,Ленинская,0.2,Студенческая,Ленинская,0.9,Речной вокзал,Ленинская,3.9,480.886137,1625631.0
1897,5672.0,5478.0,"D. 21/1, UL. VATUTINA     NOVOSIBIRSK ","улица Ватутина, 21/1, Новосибирск, Россия, 630073",54.984873,82.894064,0.0155537516534431,Сибирский,Новосибирская обл,,г Новосибирск,,,2.0,,ул Ватутина,21/1,0.2,Площадь Маркса,Ленинская,0.2,Студенческая,Ленинская,0.9,Речной вокзал,Ленинская,3.9,480.886137,1625631.0
1898,5673.0,5478.0,"D. 21/1, UL. VATUTINA     NOVOSIBIRSK ","улица Ватутина, 21/1, Новосибирск, Россия, 630073",54.984873,82.894064,-0.0066091027368945,Сибирский,Новосибирская обл,,г Новосибирск,,,2.0,,ул Ватутина,21/1,0.2,Площадь Маркса,Ленинская,0.2,Студенческая,Ленинская,0.9,Речной вокзал,Ленинская,3.9,480.886137,1625631.0
1899,5674.0,5478.0,"D. 21/1, UL. VATUTINA     NOVOSIBIRSK ","улица Ватутина, 21/1, Новосибирск, Россия, 630073",54.984873,82.894064,0.0223557110241403,Сибирский,Новосибирская обл,,г Новосибирск,,,2.0,,ул Ватутина,21/1,0.2,Площадь Маркса,Ленинская,0.2,Студенческая,Ленинская,0.9,Речной вокзал,Ленинская,3.9,480.886137,1625631.0
4429,5675.0,5478.0,"D. 41, UL. SALMYSHSKAYA   ORENBURG G  ","Салмышская улица, 41, Оренбург, Россия",51.827212,55.16317,0.0024472980199726,Приволжский,Оренбургская обл,,г Оренбург,,,2.0,,ул Салмышская,41,,,,,,,,,,,257.917002,572188.0
1900,5676.0,5478.0,"D. 17, B-R PREZIDENTSKII  NOVYE LAPSAR","поселок Новые Лапсары, городской округ Чебоксары, Чувашская Республика, Россия",56.070313,47.215047,-0.0538442176689133,Приволжский,Чувашская республика - Чувашия,,г Чебоксары,,Ленинский р-н,2.0,пгт Новые Лапсары,ул Совхозная,6,,,,,,,,,,,110.737463,497618.0
1901,5677.0,5478.0,"D. 77, UL. 9 MAYA         KRASNOYARSK ","улица 9 Мая, 77, Красноярск, Россия, 660125",56.050913,92.904369,-0.0210828271270766,Сибирский,Красноярский край,,г Красноярск,,Советский р-н,2.0,,ул 9 Мая,77,,,,,,,,,,,0.0,1093771.0
654,5678.0,5478.0,"D. 40, UL. SOVETSKAYA     PSKOV G     ","Советская улица, 40Б, Псков, Россия, 180000",57.814317,28.335927,-0.0110131775075877,Северо-Западный,Псковская обл,,г Псков,,,2.0,,ул Советская,40,,,,,,,,,,,95.526464,210340.0
3156,5679.0,5478.0,"D. 31, PR-KT PERVOMAISKII KISLOVODSK G","Первомайский проспект, 31, Кисловодск, Ставропольский край, Россия, 357700",43.906187,42.715359,-0.03798956520991,Северо-Кавказский,Ставропольский край,,г Кисловодск,,,0.0,,Первомайский пр-кт,31,,,,,,,,,,,42.988079,128779.0
1902,5680.0,5478.0,"D. 45, UL. MOSKOVSKAYA    MUROM G     ","Московская улица, 45, Муром, Владимирская область, Россия, 602267",55.576717,42.040688,-0.0515487854272443,Центральный,Владимирская обл,,г Муром,,,0.0,,ул Московская,45,,,,,,,,,,,28.891096,106984.0
5669,5681.0,5478.0,"D. 41, PR-KT STROITELEI   NIZHNEKAMSK ","проспект Строителей, 41, Нижнекамск, Республика Татарстан, Россия",55.634979,51.805025,-0.0480623741696212,Приволжский,Респ Татарстан,Нижнекамский р-н,г Нижнекамск,,,1.0,,пр-кт Строителей,41,,,,,,,,,,,116.610923,240020.0
5670,5682.0,5478.0,"D. 114, UL. SPESHILOVA    PERM G      ","улица Спешилова, 114, Пермь, Россия, 614013",58.03957,56.190906,-0.0402019085386667,Приволжский,Пермский край,,г Пермь,,Ленинский р-н,2.0,,ул Спешилова,114,,,,,,,,,,,807.279609,1055397.0
3157,5683.0,5478.0,"D. 17, UL. PRAVDY         GRYAZI G    ","улица Правды, 17, Грязи, Липецкая область, Россия, 399059",52.490056,39.955941,-0.005566565822608,Центральный,Липецкая обл,Грязинский р-н,г Грязи,,,1.0,,ул Правды,17,,,,,,,,,,,41.090124,46683.0
5671,5684.0,5478.0,"D. 9, UL. POLEVAYA        SAMARA G    ","Полевая улица, 9, Самара, Россия, 443100",53.206434,50.121681,-0.0146045191031324,Приволжский,Самарская обл,,г Самара,,,2.0,,ул Полевая,9,0.9,Алабинская,Первая,0.9,Российская,Первая,2.0,Московская,Первая,2.6,543.719859,1156659.0
3158,5689.0,5478.0,"D. 24A, PR-KT STROITELEI  SARATOV G   ","проспект Строителей, 24А, Саратов, Россия",51.592486,45.968823,-0.0501061186508277,Приволжский,Саратовская обл,,г Саратов,,Ленинский р-н,2.0,,пр-кт Строителей,,,,,,,,,,,,389.946434,838042.0
3159,5690.0,5478.0,"D. 7, UL. PEREVERTKINA    VORONEZH G  ","улица Переверткина, 7, Воронеж, Россия, 394063",51.686534,39.256746,0.0268556656734667,Центральный,Воронежская обл,,г Воронеж,,,2.0,,ул Переверткина,7,,,,,,,,,,,601.777562,1058261.0
1903,5691.0,5478.0,"D. 76, SH. NAUGORSKOE     ORYEL G     ","Наугорское шоссе, 76, Орёл, Россия, 302020",52.988258,36.040939,-0.0428859366435319,Центральный,Орловская обл,,г Орёл,,Советский р-н,2.0,,Наугорское шоссе,76,,,,,,,,,,,118.657357,308838.0
4430,5696.0,5478.0,"D. 30, MKR. 3             KURGAN G    ","3-й микрорайон, 30, Курган, Россия",55.462676,65.266836,0.0327531963824994,Уральский,Курганская обл,,г Курган,,,2.0,мкр 3-й,,30,,,,,,,,,,,392.377314,312364.0
3160,5698.0,5478.0,"D. 1, UL. LENINA          PETROPAVLOVS","улица Ленина, село Петропавловск, Большесосновский район, Пермский край, Россия",57.656493,54.287528,-0.0132124454302834,Приволжский,Пермский край,Большесосновский р-н,,,,0.0,село Петропавловск,ул Ленина,,,,,,,,,,,,,
1904,5700.0,5478.0,"D. 6, PR-KT LENINA        NERYUNGRI G ","проспект Ленина, 6, Нерюнгри, Республика Саха (Якутия), Россия, 678960",56.660196,124.71038,0.0847389931778164,Дальневосточный,Респ Саха /Якутия/,Нерюнгринский р-н,г Нерюнгри,,,0.0,,пр-кт Ленина,6,,,,,,,,,,,37.524073,57934.0
1905,5701.0,5478.0,"D. 6, PR-KT LENINA        NERYUNGRI G ","проспект Ленина, 6, Нерюнгри, Республика Саха (Якутия), Россия, 678960",56.660196,124.71038,0.0765586917686802,Дальневосточный,Респ Саха /Якутия/,Нерюнгринский р-н,г Нерюнгри,,,0.0,,пр-кт Ленина,6,,,,,,,,,,,37.524073,57934.0
1906,5702.0,5478.0,"D. 6, PR-KT LENINA        NERYUNGRI G ","проспект Ленина, 6, Нерюнгри, Республика Саха (Якутия), Россия, 678960",56.660196,124.71038,0.0726175360075818,Дальневосточный,Респ Саха /Якутия/,Нерюнгринский р-н,г Нерюнгри,,,0.0,,пр-кт Ленина,6,,,,,,,,,,,37.524073,57934.0
4431,5703.0,5478.0,"D. 99A, UL. GAGARINA      SARANSK G   ","улица Гагарина, 99А, Саранск, Республика Мордовия, Россия, 430027",54.166132,45.149623,-0.0954909380885645,Приволжский,Респ Мордовия,,г Саранск,,,2.0,,ул Гагарина,99А,,,,,,,,,,,96.152046,320612.0
4432,5704.0,5478.0,"D. 6, UL. SOVETSKAYA      SAFONOVO G  ","Советская улица, 6, Сафоново, Смоленская область, Россия, 215500",55.10959,33.246613,-0.0269444787095712,Центральный,Смоленская обл,Сафоновский р-н,г Сафоново,,,1.0,,ул Советская,6,,,,,,,,,,,30.406759,41138.0
5672,5707.0,5478.0,"D. 11, UL. NEVSKOGO       KOTLAS G    ","улица Невского, 11, Котлас, Архангельская область, Россия, 165300",61.249989,46.63222,0.0177139909272451,Северо-Западный,Архангельская обл,Котласский р-н,г Котлас,,,1.0,,ул Невского,11,,,,,,,,,,,68.363513,61990.0
1907,5708.0,5478.0,"D. 24, UL. RADISHEVA      KURSK G     ","улица Радищева, 24, Курск, Россия, 305000",51.732944,36.189799,0.0217200983735665,Центральный,Курская обл,,г Курск,,Центральный округ,2.0,,ул Радищева,24,,,,,,,,,,,0.0,452976.0
655,5709.0,5478.0,"D. 105, LIT. A, UL. GEROE PERM G      ","улица Героев Хасана, 105А, Пермь, Россия, 614025",57.9659678,56.2624212,-0.0243006243410154,Приволжский,Пермский край,,г Пермь,,Свердловский р-н,2.0,,ул Героев Хасана,105а,,,,,,,,,,,807.279609,1055397.0
4433,5710.0,5478.0,"D. 12B, UL. POBEDY        SEVERSK G   ","улица Победы, 12А, Северск, Томская область, Россия, 636019",56.577967,84.918094,-0.0528612048771908,Сибирский,Томская обл,,г Северск,,,0.0,,ул Победы,12А,,,,,,,,,,,116.432377,106516.0
5673,5711.0,5478.0,"D. 36, PR-KT LENINA       IVANOVO G   ","проспект Ленина, 36, Иваново, Россия, 153000",56.998563,40.974604,-0.0572307535187059,Центральный,Ивановская обл,,г Иваново,,,2.0,,пр-кт Ленина,36,,,,,,,,,,,108.186282,404598.0
5674,5712.0,5478.0,"D. 36, PR-KT LENINA       IVANOVO G   ","проспект Ленина, 36, Иваново, Россия, 153000",56.998563,40.974604,-0.0145445847611448,Центральный,Ивановская обл,,г Иваново,,,2.0,,пр-кт Ленина,36,,,,,,,,,,,108.186282,404598.0
5675,5713.0,5478.0,"D. 36, PR-KT LENINA       IVANOVO G   ","проспект Ленина, 36, Иваново, Россия, 153000",56.998563,40.974604,-0.0307482240266468,Центральный,Ивановская обл,,г Иваново,,,2.0,,пр-кт Ленина,36,,,,,,,,,,,108.186282,404598.0
5676,5714.0,5478.0,"D. 36, PR-KT LENINA       IVANOVO G   ","проспект Ленина, 36, Иваново, Россия, 153000",56.998563,40.974604,-0.0205989709353203,Центральный,Ивановская обл,,г Иваново,,,2.0,,пр-кт Ленина,36,,,,,,,,,,,108.186282,404598.0
1908,5715.0,5478.0,"D. 46, UL. MOLODEZHNAYA   ODINTSOVO G ","Молодёжная улица, 46, Одинцово, Московская область, Россия, 143007",55.677194,37.271101,-0.0182313720628742,Центральный,Московская обл,г Одинцово,г Одинцово,,,0.0,,ул Молодежная,46,,,,,,,,,,,25.765973,135506.0
5677,5716.0,5478.0,"D. 32, UL. 8 MARTA        IVANOVO G   ","улица 8 Марта, 32, Иваново, Россия, 153037",57.005529,40.985302,0.0513064439911546,Центральный,Ивановская обл,,г Иваново,,,2.0,,ул 8 Марта,32,,,,,,,,,,,108.186282,404598.0
656,5717.0,5478.0,"D. 35, UL. ARBAT          MOSKVA G    ","улица Арбат, 35, Москва, Россия, 119002",55.74938,37.591701,-0.0154669662487863,Центральный,г Москва,,г Москва,Центральный,р-н Арбат,0.0,,ул Арбат,35,0.5,Смоленская,Арбатско-Покровская,0.5,Смоленская,Филёвская,0.6,Арбатская,Филёвская,0.7,2562.617022,12678079.0
657,5718.0,5478.0,"D. 35, UL. ARBAT          MOSKVA G    ","улица Арбат, 35, Москва, Россия, 119002",55.74938,37.591701,-0.064919859326911,Центральный,г Москва,,г Москва,Центральный,р-н Арбат,0.0,,ул Арбат,35,0.5,Смоленская,Арбатско-Покровская,0.5,Смоленская,Филёвская,0.6,Арбатская,Филёвская,0.7,2562.617022,12678079.0
658,5719.0,5478.0,"D. 3, PL. KRASNAYA        MOSKVA G    ","Красная площадь, 3, Москва, Россия, 109012",55.754638,37.621633,0.0104608871821206,Центральный,г Москва,,г Москва,Центральный,Тверской р-н,0.0,,Красная пл,3,0.2,Площадь Революции,Арбатско-Покровская,0.2,Охотный ряд,Сокольническая,0.5,Театральная,Замоскворецкая,0.5,2562.617022,12678079.0
